Country Name,Country Code,Series Name,Series Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.052,61.296,61.286,61.594,62.305,62.622,62.973,63.561,64.189,64.891,65.51,66.239,66.756,67.346,67.562,68.165,68.603,68.811,69.356,69.529,69.984,70.36,70.881,71.116,71.451,72.004,72.248,72.76,73.102,66.868
Azerbaijan,AZE,"Labor force, total",SL.TLF.TOTL.IN,3405558,3545510,3708187,3870976,4002559,4072813,4127968,4171337,4227769,4268500,4236119,4204886,4180410,4114099,4115696,4093836,3998065,4044161,4143977,4195696,4275302,4359293,4428280,4531372,4626699,4756797,4841518,4925538,4964822,5165410
Azerbaijan,AZE,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,244000,4155100,18043200,92630000,693200000,681200000,917000000,781000000,1055900000,1895300000,2205900000,2592800000,3002000000,4161800000,7881800000,12467000000,19321700000,26400700000,18383100000,23060500000,29388300000,29000300000,28169300000,25537500000,20552800000,28054000000,34147500000,43323600000,40170600000,25854900000
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Bahamas, The",BHS,GNI (current US$),NY.GNP.MKTP.CD,2932160000,3026400000,2963600000,3121400000,3882158500,4421275600,6179760000,6635720000,7557070000,7936270000,8118930000,8696814900,8717670000,8913970000,9654135300,9949250000,10386740000,10448200000,9829760000,9860860000,9834450000,10441120000,10097920000,10538550000,11178080000,11194850000,11708000000,11818500000,12436520000,9221980000
"Bahamas, The",BHS,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.42729,13.23737,13.24162,14.41489,14.38604,16.77102,14.96002,14.83309,16.00831,14.96546,14.06109,15.47812,14.41752,15.11279,14.62035,14.13531,13.8197,13.42657,13.4375,13.85073,14.2956,14.33465,14.513,14.57282,14.72008,14.712,14.70335,14.72336,14.74286,15.01316
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.616,70.668,70.656,70.851,70.763,70.71,71.054,71.456,71.771,72.041,72.11,72.232,72.402,72.478,72.765,72.855,72.678,72.667,72.579,72.731,72.564,72.753,73.024,73.366,73.104,73.537,73.632,73.806,71.205,72.677
"Bahamas, The",BHS,"Labor force, total",SL.TLF.TOTL.IN,136814,141084,145240,149259,152813,156386,160208,163093,167376,171113,174752,178110,181007,184131,187592,191079,194476,197481,200181,203925,207965,211887,214987,218478,221810,225296,228902,232374,235408,226709
"Bahamas, The",BHS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1585170000,1562180000,1606810000,1662790000,1699040000,1733680000,2335400000,2368200000,2801300000,3072900000,2834100000,3212800000,3176400000,3460500000,3812500000,3895000000,4257100000,4157100000,3412900000,3528800000,3769900000,4087400000,4202800000,4214500000,4244100000,3903000000,3968300000,4546300000,4640600000,2403900000
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.96739197,99.98718262,99.99713898,99.99977112,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Bahrain,BHR,GNI (current US$),NY.GNP.MKTP.CD,4807446809,4783244681,5006382979,5325000266,5790573404,6076647606,6113085372,6021789096,6350622872,8839275266,8654625798,9068566223,10581836436,12575387234,15556372074,18119833245,21431313830,24787226862,20538353191,23340257979,25012234043,29741912500,31343603989,31755112766,29314738298,30439494681,33484122340,35726063830,36392679787,32162765160
Bahrain,BHR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,5.52936,5.32715,5.0407,4.823716,4.632444,4.463487,4.30479,4.224053,4.081749,3.833641,3.713805,4.223726,4.122395,4.322463,4.049034,4.086562,3.892807,3.818815,3.7289,2.640696,2.671423,2.697545,2.692107,2.692353,2.692132,2.662458,2.634457,2.616678,2.591279,2.575956
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.764,72.953,73.375,73.517,73.799,74.355,74.535,74.641,74.98,75.496,75.908,76.088,76.337,76.56,76.931,77.156,77.634,78.084,78.461,78.748,78.89,79.081,79.246,79.328,79.405,79.557,79.689,79.857,80.019,79.174
Bahrain,BHR,"Labor force, total",SL.TLF.TOTL.IN,231507,239840,248928,258713,269157,280317,292255,304884,318052,331668,345676,360155,381538,417214,461674,508671,558291,610442,664657,692760,685093,699050,722754,742612,768564,802049,837284,860932,864850,831368
Bahrain,BHR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1475399900,1507399900,1640000000,1699700000,1803300000,2016999900,1887800100,1502100000,1963400000,2698200000,2484400000,2615500000,3000800000,3886600000,5037200000,5889000000,6510200000,7983000000,5905000000,6723000000,10757100000,11809800000,12822700000,12058000000,9702800000,8993400000,10107600000,11264600000,11116200000,9493700000
Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.29,9.90541935,12.71788025,17.8,18.33804512,21.14438629,22.4,26.74619293,29.54021454,32,35.03246689,37.7541275,40.47424698,40.6,44.23,50.52510246,46.5,54.26874542,57.07751465,55.26,59.6,65.54574585,61.5,62.4,74.00247192,75.92,88,86.9152832,92.2,96.2
Bangladesh,BGD,GNI (current US$),NY.GNP.MKTP.CD,31618548375,32478635867,34069217831,34824471357,39096763694,47649633252,49613348946,51415660793,52841410150,55101749155,55629781319,56908044576,62584110535,67925445898,72520666667,75870230200,84719837822,98684113103,1.10603E+11,1.24617E+11,1.38823E+11,1.44642E+11,1.62054E+11,1.84407E+11,2.07743E+11,2.77663E+11,3.03897E+11,3.34231E+11,3.65626E+11,3.89379E+11
Bangladesh,BGD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,66.5369,66.54381,66.53318,66.51758,66.47684,66.41867,66.34303,66.23159,66.0919,65.90102,65.66223,65.44112,65.20206,64.95712,64.62537,64.22509,63.77443,63.29022,62.81453,62.3402,61.9277,61.52482,61.16879,60.88476,60.68571,60.59748,60.50065,60.04984,59.59721,60.01587
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.154,57.635,57.927,58.617,59.467,59.492,61.427,63.917,66.228,65.779,66.135,66.612,66.824,67.187,67.299,67.241,66.714,67.051,67.403,68.638,68.809,69.554,69.565,69.986,70.491,71.09,71.788,72.567,72.806,71.968
Bangladesh,BGD,"Labor force, total",SL.TLF.TOTL.IN,36649014,37679442,38782428,39939213,41130070,42245105,43410981,44642515,45916478,47201078,48437537,49645747,50817188,51973925,53084729,53950191,54599225,55151453,55755782,56625232,57602724,58662413,59781774,60904130,62009866,63166277,67164738,68748318,70248864,70940010
Bangladesh,BGD,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,73634000000,90693000000,1.13049E+11,1.21892E+11,1.65705E+11,1.84359E+11,2.16723E+11,2.66809E+11,2.89861E+11,3.31446E+11,3.9E+11,3.90021E+11,3.9817E+11,4.27239E+11,6.14681E+11,7.88788E+11,9.34403E+11,1.11018E+12,1.1944E+12,1.27799E+12,1.82452E+12,2.12746E+12,2.34244E+12,2.55159E+12,2.6279E+12,2.88979E+12,2.9797E+12,3.34519E+12,3.86482E+12,3.31085E+12
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.99343872,99.99868774,100,100,100,100,100,100,100,100,99.99906158,100,99.96649933,99.92389679,99.86960602,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Barbados,BRB,GNI (current US$),NY.GNP.MKTP.CD,1981255904,1928700000,2023666285,2105901656,2158504450,2293690648,2437577686,2749316363,2866056779,2964350000,2944900000,2987550000,3075550000,3327650000,3644500000,3961049500,4486183000,4539297950,4275448350,4419200350,4356253600,4441446600,4490950550,4510158650,4521057650,4621864150,4768553200,4870250000,5058100000,4664800000
Barbados,BRB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.70975,13.00707,14.16555,12.99268,12.88326,12.71238,12.15722,12.60736,13.98827,12.70098,14.06423,14.07145,14.43521,15.23615,15.21929,14.99929,14.99823,15.0535,15.52528,15.91266,16.19087,16.4873,16.75416,16.56741,16.26223,17.36708,18.77464,19.35708,19.55408,19.36784
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.843,72.915,73.19,73.211,73.298,73.546,73.547,73.728,74.039,74.089,74.247,74.366,74.472,74.727,74.89,75.068,75.342,75.447,75.678,75.712,75.917,76.099,76.275,76.476,76.65,76.815,76.936,77.067,77.257,77.393
Barbados,BRB,"Labor force, total",SL.TLF.TOTL.IN,131957,131733,133917,136015,137944,136149,138366,138898,139642,142025,144594,143335,145813,147648,148408,145822,146641,147080,147741,148400,149131,146825,148815,143390,144417,148685,147106,146039,143823,140212
Barbados,BRB,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1648400000,1617800000,1754800000,1958200000,2089600000,2281500000,2336500000,2402000000,2474900000,2645600000,2503000000,2422200000,2757500000,2871800000,3423400000,3877400000,4087800000,4180700000,3809900000,3526600000,3533500000,3622400000,3828400000,3758500000,3784600000,3531400000,3562100000,4211000000,4484500000,2791500000
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,88.99837494,89.50689697,90.00686646,90.50530243,91.00920105,91.52557373,92.061203,92.61767578,93.1913681,93.77845001,94.37507629,94.97740936,95.58161926,96.18385315,96.78105927,97.37328339,98.0430069,98.74201202,99.34876251,100,100
Belarus,BLR,GNI (current US$),NY.GNP.MKTP.CD,..,9200000000,16433333333,14931092437,13964441887,14772769231,14110169492,15213743768,12149659045,12684136546,12311559712,14564755545,17850589635,23122951404,30265564439,36847123886,44864740364,59964234226,49759479064,56069265841,61079871267,64215516439,72875339441,76448782778,54061945286,45473302429,52669765497,57861187726,62499831005,58875118002
Belarus,BLR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,4.603175,4.63283,4.683596,4.749242,4.836009,4.915866,4.944789,4.937938,4.920276,4.867379,4.815395,4.76299,4.69946,4.595898,4.490348,4.376855,4.266369,4.135555,4.105768,4.031748,3.967238,3.939261,3.932564,3.928194,3.986982,4.057159,4.368932,4.178301,4.271641,3.869067
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.37804878,70.02195122,68.97073171,68.76829268,68.46097561,68.51219512,68.46097561,68.40731707,67.90731707,68.91219512,68.50731707,68.05609756,68.55365854,68.95609756,68.85121951,69.40487805,70.20731707,70.45609756,70.40731707,70.40487805,70.55365854,71.96585366,72.47073171,72.97073171,73.62439024,73.82682927,74.12926829,74.17560976,74.22682927,72.45721951
Belarus,BLR,"Labor force, total",SL.TLF.TOTL.IN,4644143,4659163,4676652,4700525,4725255,4721328,4705649,4711157,4735445,4792992,4840761,4874607,4897259,4914756,4930387,4947148,4970097,4995641,5018321,5034023,5043198,5045691,5043888,5042125,5042141,5038419,5025143,4998649,4971033,4931564
Belarus,BLR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,300,5500,66600,1268100,6029500,8891700,21958400,41463400,179153100,632157800,1146270000,1663115100,2382430000,3393760000,3890870000,4760880000,5921550000,7909160000,6944920000,8757320000,24108090000,43139550000,39123660000,44271000000,52157000000,59352000000,70629000000,86180000000,87703000000,91348000000
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Belgium,BEL,GNI (current US$),NY.GNP.MKTP.CD,2.11977E+11,2.36359E+11,2.28458E+11,2.50883E+11,2.9435E+11,2.85695E+11,2.58857E+11,2.64807E+11,2.64262E+11,2.42895E+11,2.41175E+11,2.62849E+11,3.24156E+11,3.74341E+11,3.90533E+11,4.14131E+11,4.77473E+11,5.29911E+11,4.92241E+11,4.8881E+11,5.24168E+11,5.07666E+11,5.34645E+11,5.46624E+11,4.68879E+11,4.80629E+11,5.07374E+11,5.48108E+11,5.41049E+11,5.31672E+11
Belgium,BEL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,17.26138,17.85879,17.91169,17.72155,17.94216,17.98995,17.27946,17.07341,17.27025,16.04435,15.21824,15.43697,15.15434,14.70138,15.22971,15.0748,14.82493,14.22493,14.79902,14.36063,14.3015,14.34573,15.07936,14.61325,15.17882,14.8357,14.29349,14.02908,14.23363,14.73049
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.19219512,76.35121951,76.34536585,76.69170732,76.84073171,77.18731707,77.37073171,77.47317073,77.6195122,77.72195122,77.97317073,78.07560976,78.12926829,78.87804878,78.9804878,79.3804878,79.78292683,79.6804878,80.03414634,80.18292683,80.58536585,80.38536585,80.58780488,81.28780488,80.99268293,81.43902439,81.49268293,81.59512195,81.99512195,80.69512195
Belgium,BEL,"Labor force, total",SL.TLF.TOTL.IN,4035746,4081207,4106266,4171786,4202026,4205314,4229113,4269462,4371569,4416525,4315763,4365043,4402418,4485839,4626679,4646803,4728844,4777353,4797213,4893955,4876780,4910968,4962050,4978926,4989597,4997187,5086330,5144068,5194405,5167188
Belgium,BEL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1.07328E+11,1.10044E+11,1.08132E+11,1.18665E+11,1.26534E+11,1.31127E+11,1.45188E+11,1.49285E+11,1.56441E+11,1.85994E+11,1.89295E+11,1.93551E+11,1.94131E+11,2.10464E+11,2.30305E+11,2.49733E+11,2.6906E+11,2.84492E+11,2.38491E+11,2.75442E+11,3.03396E+11,3.10502E+11,3.1165E+11,3.21601E+11,3.24216E+11,3.41615E+11,3.70203E+11,3.82209E+11,3.94416E+11,3.62293E+11
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,67,72.22491455,73.12332916,74.02038574,74.91539764,75.80769348,76.69658661,77.58140564,78.46138,79,80.23301697,81.03787231,81.84118652,82.64996338,83.47122192,90.98853086,85.17308044,86.051651,86.94361115,89.91722437,91.68173599,90.92204285,91.13336182,91.47062683,91.8,93.26068878,94.15032959,91.72,92.72,96.80762482
Belize,BLZ,GNI (current US$),NY.GNP.MKTP.CD,585575697,678675168.2,731468765.3,744032909.5,793920320.2,821801526.9,847519665.2,894398706,956765718.7,1081857661,1101078474,1172578390,1213904011,1277529841,1353719706,1458924803,1540261499,1566744314,1590828548,1600571045,1721631938,1779303250,1902557434,1987326309,2099243401,2129785684,2141415679,2136543791,2223288648,1989091688
Belize,BLZ,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,31.39317,31.19906,31.11775,31.35271,31.60402,34.08681,33.88763,33.68914,33.26921,32.50347,32.19105,31.87704,31.33361,30.96442,30.61075,30.40108,30.55227,30.59075,30.92393,31.12816,31.42011,31.80686,32.20301,30.74821,32.47476,33.49585,33.22213,34.1027,35.23764,36.35289
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.248,69.979,69.988,70.316,69.887,69.806,69.212,68.599,68.773,68.564,68.357,68.752,68.909,69.227,69.376,70.093,70.655,71.151,71.819,72.272,72.651,73.245,73.666,73.311,73.187,73.399,73.562,73.703,73.931,72.854
Belize,BLZ,"Labor force, total",SL.TLF.TOTL.IN,59628,61427,63068,64686,67150,70222,73827,77732,81714,85670,89568,93480,97460,101512,105694,110038,114553,119222,124045,129090,134322,139630,145052,151931,157867,163868,167852,172955,177832,177407
Belize,BLZ,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,429226605.4,570623977.5,578934145.6,640848148.2,658493857.5,710053537.3,764580770,802085327.4,881233004.9,975849227.9,981855632.5,1085229501,1166176277,1184153950,1348372195,1647796406,1725982705,1871956814,1534211986,1770858431,2077815739,2274676283,2280385310,2373118141,2261816618,2118991836,2257399131,2365242673,2477336378,1541086214
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,14.5,18.58962631,19.5782547,20.56204224,21.53433037,21.9,23.35894203,24.26543617,25.17739677,26.10182953,27.9,28.01004791,28.99180031,29.98694038,34.2,36.9,38.4,34.6536293,34.1,29.62,37.02627563,34.5,39.0094223,39.99809265,40.9859314
Benin,BEN,GNI (current US$),NY.GNP.MKTP.CD,1955598215,1634867229,2234725479,1562942658,2125371478,2315095221,2238481587,2441702856,3665050654,3507693634,3651633567,4166070197,5311078929,6153203075,6549889470,7003871604,8120524848,9776380267,9705498263,9481809633,10677799706,11074623463,12448828489,13223293313,11295642530,11718306954,12561417748,14105968058,14247234074,15523668027
Benin,BEN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,91.40026,91.36115,91.33138,90.59527,90.62383,90.58041,90.49532,90.54855,90.39035,90.31102,90.11334,90.02963,89.96016,89.99246,89.96255,89.99165,89.96803,90.0259,89.97978,89.93787,90.02225,90.07949,89.85373,89.69182,89.84084,89.80469,89.69806,89.51316,89.10779,90.17822
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.624,54.089,54.537,54.91,55.295,55.558,55.978,56.218,56.526,56.578,56.66,56.606,56.738,56.826,57.125,57.456,57.675,57.869,57.956,58.363,58.462,58.716,58.965,59.125,59.377,59.539,59.856,60.14,60.454,60.088
Benin,BEN,"Labor force, total",SL.TLF.TOTL.IN,2076803,2140165,2255088,2345579,2375000,2429876,2502067,2582839,2667735,2755776,2846533,2939918,3038386,3139548,3251640,3361334,3464881,3577586,3697926,3822693,3947757,4004243,4056023,4105299,4152214,4195476,4235801,4273806,4403417,4496470
Benin,BEN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1.17695E+11,1.38137E+11,1.44686E+11,2.51334E+11,2.96396E+11,3.20062E+11,3.59795E+11,3.9241E+11,5.20783E+11,5.15117E+11,5.33498E+11,5.73979E+11,5.7835E+11,6.0435E+11,6.40061E+11,6.63593E+11,8.61872E+11,9.66516E+11,9.12703E+11,1.08855E+12,1.05066E+12,1.35932E+12,1.70457E+12,2.06165E+12,1.66438E+12,1.93392E+12,2.00649E+12,2.16067E+12,2.49852E+12,1.79027E+12
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Bermuda,BMU,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6780700000,6474269000,6661617000,6764352000,6657829000,6893729000,7095783000,7435279000,7460410000,7524540000,7090229000
Bermuda,BMU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.886,73.8,74.487,73.608,76.137,78.225,77.995,79.949,79.053,78.858,79.871,80.631,79.345,81.12,77.927,77.585,79.361,78.623,79.996,80.499,81.403,81.272,79.992,79.518,80.918,80.608,82.351,80.825,81.033,81.136
Bermuda,BMU,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3370007000,3316640000,3221785000,3337183000,3281476000,3325330000,3403730000,3466748000,3719872000,3841155000,3246335000
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,31.15,40.24427795,44.1191864,41.1,51.8713913,59.80811164,59.67326355,71.8,67.55329895,71.51531219,73.28291087,81.78115845,91.5,87.42046356,91.39260101,95.3597641,99.32277679,97.7,99.95767212,100,100
Bhutan,BTN,GNI (current US$),NY.GNP.MKTP.CD,218695893.3,211913535.4,201892986.8,238746726.5,253247417.3,268226624.8,320810823.9,307151164.3,327705826.1,423953178.8,461242418.2,512803300.1,590205153.8,666599344.6,785369708.3,871434081.5,1151204620,1193790335,1183442124,1460009970,1663197563,1639169530,1632779060,1772100115,1860821275,1973485113,2378534602,2363147138,2506135795,2314749743
Bhutan,BTN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,72.79765,72.79366,72.80252,72.79595,72.74439,72.6705,72.58422,72.48512,72.33524,72.23083,72.07336,71.80563,71.50776,71.24361,70.99549,70.75027,70.24659,69.82732,69.48174,69.10863,71.11531,70.8918,70.78396,70.79756,72.39888,72.65842,72.69617,72.50069,72.35345,73.52552
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.642,57.423,58.117,58.635,59.516,60.212,60.852,61.549,62.23,62.01,63.444,64.078,64.696,65.268,65.805,66.362,66.954,67.499,67.897,68.43,68.881,69.326,69.707,70.049,70.343,70.602,70.847,71.129,71.391,71.609
Bhutan,BTN,"Labor force, total",SL.TLF.TOTL.IN,234189,225170,215044,215609,218800,224201,229739,236070,244302,254064,264329,275240,286771,298864,309880,317948,325013,332055,338969,338303,341235,332058,342591,334024,342466,348313,354541,361072,367463,359185
Bhutan,BTN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1828530000,2079310000,2264230000,2508480000,3711940000,3978500000,4771080000,5148100000,5614200000,5797822100,5908990200,6231908500,7396787900,9880875800,13812796200,22134304400,27185582300,26709740000,27367000000,30777000000,35004000000,37739000000,42636000000,43589875500,44261735300,42966168200,48004250000,51570340000,60602180000,51109600000
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,60.0279007,61.38402939,64.1,64.09152985,71,67.330431,71.2,70.929888,69.963045,69.258539,63.996855,72.3,75.86585236,68.288209,76.211281,80.156567,84.674991,86.765597,87.95241547,88.335943,90.387375,89.505686,90.038729,91.522822,91.8,91.8,92.8,95.08,97.22181702
Bolivia,BOL,GNI (current US$),NY.GNP.MKTP.CD,5096262339,5446168777,5528799393,5798722892,6508561765,7188749150,7729236783,8335294702,8088864460,8172325473,7930357003,7700785216,7780552285,8388731804,9172769525,11054601175,12630670333,16137900474,16666184074,18760785456,22977403394,25455219537,28751567786,31298228307,31873100507,33320230246,36398995789,39311992851,40059428640,36212843806
Bolivia,BOL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,70.41967,70.43618,70.40035,70.3245,70.20872,70.03944,69.63026,69.40626,68.9018,68.05759,66.39248,67.67652,65.55491,63.33474,64.66618,64.80758,61.64957,60.8109,58.07071,59.22426,60.34115,59.09847,60.17072,62.69352,61.1005,69.60315,68.86228,68.53242,63.42629,67.9732
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.097,57.629,58.418,58.989,59.534,60.084,60.752,61.332,61.871,62.346,62.843,63.306,63.635,64.004,64.386,64.779,65.027,65.446,65.88,66.162,66.534,66.705,67.021,67.163,67.318,67.628,67.701,67.748,67.841,64.467
Bolivia,BOL,"Labor force, total",SL.TLF.TOTL.IN,2993537,3059982,3141723,3228443,3315761,3402680,3493976,3589803,3688232,3743883,3820117,3898322,3980057,4064628,4151820,4417572,4416875,4570941,4696931,4799179,4902372,4776939,4929362,5186538,4978794,5103906,5306478,5663066,5684739,5705374
Bolivia,BOL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,4109456200,4412875200,4666958500,5986946900,7269467200,8476477000,8791271200,9223382400,8129195400,9489799500,10743084300,12262912900,15847993500,21680451000,27380536700,38324626900,43053364300,54199412800,43483988500,56787439100,73294325100,88273365900,93412577400,98709824800,70389398300,57432498600,64547736200,72349595100,70554157800,51312402200
